railroad,symbol,yard,kind,block,next_train,members,resolved,yard_ids,unresolved
UP,DMDM-##,Des Moines,leaving,Marshalltown,,"Marshalltown, Tama, Eddyville, IMRR, TZPR, Pekin CN, Decatur CN, IL, Chicago, CPKC Region 1, CN East of Thunder Bay ON, WSOR, Cedar Rapids Beverly, CIC, NS Regions A1/A2/A3/B1/C1/D1/D2",id:1287 id:3311 id:1708 rr:IMRR rr:TZPR id:2092 id:2462 st:IL id:1055 id:1066 id:1072 id:1088 id:1092 id:1094 id:1098 id:1161 id:1222 id:1278 id:1279 id:1305 region:CPKC:1 rr:WSOR id:1753 rr:CIC region:NS:A1 region:NS:A2 region:NS:A3 region:NS:B1 region:NS:C1 region:NS:D1 region:NS:D2,1046|2719|2720|2721|2726|3693,CN East of Thunder Bay ON
UP,DMDM-##,Des Moines,leaving,Boone,MBOBO,"CA, OR, ID, WA, NV, UT, WY, MT, CO, IA, NE, MN, ND, SD, WI, CPKC Regions 2/3/4/5/6, CN WI/MN/Canada Thunder Bay Westward",st:CA st:OR st:ID st:WA st:NV st:UT st:WY not:RCPE st:MT st:CO st:IA st:NE st:MN st:ND st:SD st:WI region:CPKC:2 region:CPKC:3 region:CPKC:4 region:CPKC:5 region:CPKC:6 rr:CN:WI/MN region:CN:Thunder_Bay_Westward,1046|2719|2720|2721|2726|3693,
UP,DMDM-##,Des Moines,leaving,BRC,MNPCH,"All CSX, BRC, CSS, CRL, BNSF Chicago area",all:CSX rr:BRC rr:CSS rr:CRL rr:BNSF@1055 rr:BNSF@1066 rr:BNSF@1072 rr:BNSF@1088 rr:BNSF@1092 rr:BNSF@1094,1046|2719|2720|2721|2726|3693,
UP,NYGJ%-##,North Yard,leaving,Grand Junction,,"Grand Junction, Potash UT, Glenwood Springs, Montrose, Somerset",id:1332 id:2782 id:2942 id:2940 id:1162,,
UP,SAEW-##,South San Antonio,leaving,Englewood,,"Houston Sinco, Houston Englewood, Houston Eureka, Houston Melendy, Houston Fairbanks, Houston Galena, Houston Pasadena, Houston Deer Park, Spring, Westfield, Hearne, Port Aurthur, Westlake/Mossville LA, BNSF Houston, AZ, overflow CA",id:2322 id:1372 id:3784 id:1460 id:1372 id:1372 id:1878 id:3729 id:2529 id:3334 id:3343 id:3351 id:2531 id:1375 id:2033 id:1241 id:1617 id:2217 id:1563 id:1987 id:2358 rr:BNSF@1372 rr:BNSF@1374 rr:BNSF@1378 rr:BNSF@1383 rr:BNSF@1460 rr:BNSF@1812 st:AZ catchall,2241|2490|3431,
UP,SAEW-##,South San Antonio,leaving,Spring/Westfield Autos,,from connecting trains,,2241|2490|3431,from connecting trains
UP,ECWC-##,El Centro,leaving,West Colton,,All outbound traffic,,1581,
UP,FWNL-##,Davidson,leaving,North Little Rock,,"AR, DQE, CSX Region C, NS Regions B1/B2/D1/D2, Iuka MS, BNSF TN/MS/AL, CN IL/TN/MS/Eastern US/Canada East of Thunder Bay, CSX/NS/FEC Southeast Autos",st:AR rr:DQE region:CSX:C region:NS:B1 region:NS:B2 region:NS:D1 region:NS:D2 id:2835 rr:BNSF:TN/MS/AL class:auto,2973,CN IL/TN/MS/Eastern US/Canada East of Thunder Bay; CSX/NS/FEC Southeast
UP,RVEU%-##,Roseville,leaving,Eugene,,"Eugene UP, overflow Portland, overflow MRVPT Lake Yard, overflow MRVHK Albina",id:1024 id:1548 id:3919 id:3920 id:3921 catchall ref:MRVPT:Lake_Yard ref:MRVHK:Albina,3503,
UP,RVEU%-##,Roseville,leaving,Eugene Loaded Autos,,overflow loaded autoracks for Barnes/T6/PSAP/Kent,catchall class:auto,3503,
UP,RVEU%-##,Roseville,leaving,CORP,,All CORP,all:CORP,3503,
UP,RVEU%-##,Roseville,leaving,PNWR,,All PNWR except Rainier,,3503,All PNWR except Rainier
UP,RVEU%-##,Roseville,leaving,I-5 Corridor,,Overflow MRVPT I-5 Corridor,ref:MRVPT:I-5_Corridor,3503,
UP,SPNL%-##,Spring,leaving,North Little Rock,,"AR, MO, Texarkana, Waskom, Shreveport, CPKC OK/TX/MS/AL, CSX Region C, NS Region B2, CN IL/TN/MS/AL/Eastern US/Canada East of Thunder Bay ON, CPKC Region 1, BNSF TN/MS/AL, Shreveport, Overflow MSPAS",st:AR st:MO id:1251 id:1729 id:2399 id:1153 id:1282 id:1401 id:2398 rr:CPKC:OK/TX/MS/AL region:CSX:C region:NS:B2 region:CPKC:1 rr:BNSF:TN/MS/AL id:1153 id:1282 id:1401 id:2398 catchall,2531,CN IL/TN/MS/AL/Eastern US/Canada East of Thunder Bay ON
UP,SPNL%-##,Spring,leaving,North Little Rock Empties,,Empty autoracks for CN/CP/CSX/NS,class:auto,2531,Empty autoracks for CN/CP/CSX/NS
UP,SPNL%-##,Longview UP,added at,LV Little Rock,,"AR, LA, KS, MO, IA, SD, ND, MN, WI, IL, IN, OR, WA, ID, MT, NE, CO, WY, NV, UT, All CP, CSX Regions A/C/E, BNSF TN/MS/AL, All CN, All NS",st:AR st:LA st:KS st:MO st:IA st:SD st:ND st:MN st:WI st:IL st:IN st:OR st:WA st:ID st:MT st:NE st:CO st:WY not:RCPE st:NV st:UT all:CP region:CSX:A region:CSX:C region:CSX:E rr:BNSF:TN/MS/AL all:CN all:NS,1044,
UP,FWDAB%-##,Davidson,leaving,Arlington,,"Arlington Garrett, Arlington Great Southwest Lead, Grand Prairie, MARAS ALS, ALS Autos, NS Avondale Autos blocks",id:1918 id:1110 id:2755 ref:MARAS:ALS rr:ALS class:auto class:auto,2973,NS Avondale Autos blocks
UP,FWDAB%-##,Davidson,leaving,Dallas,,"Dallas, Dallas Intermodal, Shreveport LA, Mansfield, LA, CPKC OK/MS/AL/LA, Waskom, Tenaha, Longview, Texarkana, Port of Caddo-Bossier, Mansfield LA,  overflow Mexico Laredo/Eagle Pass UP",id:1795 id:1797 id:1846 id:1938 id:3748 id:1795 id:1797 id:1846 id:1938 id:3748 id:1153 id:1282 id:1401 id:2398 id:2395 id:2396 st:LA rr:CPKC:OK/MS/AL/LA id:2399 id:2393 id:2394 id:1044 id:2733 id:2734 id:2735 id:3154 id:1251 id:2397 id:2395 id:2396 ref:Mexico:Laredo/Eagle_Pass_UP,2973,
UP,FWDAB%-##,Davidson,leaving,DGNO,,"All DGNO traffic,  CPKC Dallas",rr:CPKC@1795 rr:CPKC@1797 rr:CPKC@1846 rr:CPKC@1938 rr:CPKC@3748,2973,All DGNO traffic
UP,NPHK%-##,North Platte,leaving,Hinkle,,"OR, WA, overflow MNPPD Albina/Lake",st:OR st:WA ref:MNPPD:Albina/Lake,1683,
UP,BKBK-##,Bakersfield,leaving,Roseville,,"Northern California, OR, ID, WA, BC, AB, SK, WY, CO, UT, Sparks NV",st:CA st:OR st:ID st:WA st:BC st:AB st:SK st:WY not:RCPE st:CO st:UT id:1141 id:2338,1013|1015|1133|1984,
UP,BKBK-##,Bakersfield,leaving,North Platte,,"NE, IA, ND, SD, MN, WI, IL, MO, AR, KS, All CSX, All NS, CN MB/ON/QC/NF/NS, CPKC Regions 1/2/3, BNSF TN/MS/AL",st:NE st:IA st:ND st:SD st:MN st:WI st:IL st:MO st:AR st:KS all:CSX all:NS region:CPKC:1 region:CPKC:2 region:CPKC:3 rr:BNSF:TN/MS/AL,1013|1015|1133|1984,CN MB/ON/QC/NF/NS
UP,BKBK-##,Bakersfield,leaving,Fresno,,All other traffic for sorting at Fresno,catchall,1013|1015|1133|1984,
UP,BKBK-##,Fresno UP,leaving,SJVR,,All Bakersfield area SJVR traffic,,1021|2321,All Bakersfield area SJVR traffic
UP,BKBK-##,Fresno UP,leaving,Bakserfield,,"Bakersfield Kern Jct, Bakersfield BNSF",id:1013 id:1015,1021|2321,
UP,EABOB-##,Callender,leaving,Proviso,,Chicago UP + IHB,,2986,Chicago UP + IHB
UP,EABOB-##,Callender,leaving,Marshalltown,,"Marshalltown, Eddyville, Tama, Cedar Rapids, CIC, NS Elkhart interchange, Chicago interchange, all CSX interchange",id:1287 id:1708 id:3311 id:1134 id:1753 rr:CIC,2986,NS Elkhart interchange; Chicago interchange; all CSX interchange
UP,EABOB-##,Callender,leaving,Des Moines,,"Des Moines, IAIS, AZ/NM/TX/KS/MO/OK/AR/LA, NS New Orleans and Memphis interchange",id:1046 id:2719 id:2720 id:2721 id:2726 id:3693 rr:IAIS st:AZ st:NM st:TX st:KS st:MO st:OK st:AR st:LA,2986,NS New Orleans and Memphis interchange
UP,VPNP-##,Valley Park,leaving,Sioux City,,"Sioux City, DAIR, EE, RWRR, OLB, Council Bluffs, NE, overflow Des Moines",id:1351 id:2610 id:2611 id:2612 id:2613 rr:DAIR rr:EE rr:RWRR rr:OLB id:1107 id:1115 id:1767 id:1768 id:2583 id:2584 id:3064 st:NE catchall,2356,
UP,VPNP-##,Valley Park,leaving,North Platte,,"North Platte, Sidney UP, OR, WA, ID, Western MT, WY, CO, CA, NV, UT",id:1683 id:1199 st:OR st:WA st:ID st:MT st:WY not:RCPE st:CO st:CA st:NV st:UT,2356,
UP,G3AH%-##,Global 3,leaving,Elkhart,,NS Regions A1/A2/A3/B1/C1/D1/D2,region:NS:A1 region:NS:A2 region:NS:A3 region:NS:B1 region:NS:C1 region:NS:D1 region:NS:D2,1760,
UP,LIAV-##,Livonia,leaving,Avondale,,"Avondale IM, New Orleans local traffic, Chalmette, Braithwaite",id:3533 class:im id:2201 id:2744,1959|3833,New Orleans local traffic
UP,LIAV-##,Livonia,leaving,NOGC,,NOGC,rr:NOGC,1959|3833,
UP,RVPT%-##,Roseville,leaving,Eugene,,Overflow MRVPD Eugene/Albina blocks,ref:MRVPD:Eugene/Albina,3503,
UP,RVPT%-##,Roseville,leaving,PNWR,,Overflow MRVEU PNWR block,ref:MRVEU:PNWR,3503,
UP,RVPT%-##,Roseville,leaving,Lake Yard,,"PTRC, Rainier OR, Vancouver BNSF, LVSW, PSAP, Kalama UP, BNSF Portland/Vancouver, overflow Albina",rr:PTRC id:2649 id:1702 rr:LVSW rr:PSAP id:2617 id:1877 id:2138 id:3275 id:3415 id:1587 id:1597 id:1613 id:1616 id:1621 id:1622 id:1663 id:1702 id:1854 id:2065 id:2854 id:3056 catchall,3503,
UP,RVPT%-##,Roseville,leaving,I-5 Corridor,BNSF H-LYDVBT/H-PTLPAS/Y-VAW3052,"BNSF WA/ID/MT West of Billings, CN BC/AB/SK, CPKC BC",rr:BNSF:WA/ID/MT rr:CN:BC/AB/SK rr:CPKC:BC,3503,
UP,FRSP-##,Fresno,leaving,Stockton,,"Stockton UP/BNSF, CCT, STE, MET, SERA, Lathrop, Tracy, Mariposa, Riverbank, Modesto UP/BNSF",id:1353 id:1354 id:2377 id:2934 rr:CCT rr:STE rr:MET rr:SERA id:1857 id:1783 id:1313 id:2023 id:2154 id:3461 id:3462,1021|1201|2321,
UP,FRSP-##,Fresno,leaving,Roseville,,Overflow MFRRV Roseville,ref:MFRRV:Roseville,1021|1201|2321,
UP,FRSP-##,Fresno,leaving,North Platte,MRVNP Extra section,"NE, IA, ND, SD, WI, MN, IL, KS, MO, OK, TN, BNSF MS/AL, CSX, NS, CN US, CN Canada East of Thunder Bay ON",st:NE st:IA st:ND st:SD st:WI st:MN st:IL st:KS st:MO st:OK st:TN rr:BNSF:MS/AL rr:CSX st:NS region:CN:US region:CN:East_of_Thunder_Bay,1021|1201|2321,
UP,FRSP-##,Fresno,leaving,North Platte Loaded Autos,MRVNP Extra section,Loaded autoracks for destinations in the North Platte block,ref:MSSNP:North_Platte class:auto,1021|1201|2321,
UP,RVSP%-##,Roseville,leaving,Sparks,,"Sparks, Fernley, North Reno",id:1141 id:2338 id:1131 id:2337 id:2213,3503,
UP,RVSP%-##,Roseville,leaving,North Platte,MRVNP extra section from Sparks,Overflow MRVNP North Platte block,ref:MRVNP:North_Platte,3503,
UP,RVSP%-##,Roseville,leaving,North Platte Loaded Autos,MRVNP extra section from Sparks,Loaded autoracks for destinations in the North Platte block,ref:MSSNP:North_Platte class:auto,3503,
UP,PBFW%-##,Pine Bluff,leaving,Fort Worth Autos,,"Autoracks for Midlothian, Mesquite, Arlington",id:2031 id:2032 id:2364 class:auto id:1845 id:1110 id:1918,1081|3340,
UP,PBFW%-##,Pine Bluff,leaving,Fort Worth,,"Fort Worth, Dallas, El Paso, Amarillo, NM, AZ, overflow Englewood, overflow Arlington",id:1023 id:1847 id:1888 id:1904 id:3248 id:3249 id:3250 id:3251 id:3252 id:3532 id:3535 id:1795 id:1797 id:1846 id:1938 id:3748 id:1779 id:1799 id:2099 id:1394 id:1443 id:1716 id:2632 id:2633 id:3126 id:3127 id:3128 id:3129 st:NM st:AZ catchall catchall,1081|3340,
UP,PBFW%-##,Pine Bluff,leaving,NLR Ft Worth,,NLR Ft Worth block from MNLPB,,1081|3340,NLR Ft Worth block from MNLPB
UP,DUDU%-##,Gateway,leaving,Dupo,,"Dupo, overflow CSX Avon interchange",id:1578 catchall,1300|2336,
UP,DUDU%-##,Gateway,leaving,CN Autos,IDUMN,Empty autoracks for Canton MS,class:auto,1300|2336,Empty autoracks for Canton MS
UP,BOPH-##,North Yard,leaving,Phippsburg,,"Craig, Axial",id:2121 id:2122,,
UP,PHBO-##,Craig,leaving,North Platte,,"NE, IA, ND, SD, WI, MN, KS, OK, AR, LA, MO, IL, TX, NM, All CSX, All NS, CN Canada MB Eastward, CPKC Regions 1/2/3/4, CN US",st:NE st:IA st:ND st:SD st:WI st:MN st:KS st:OK st:AR st:LA st:MO st:IL st:TX st:NM all:CSX all:NS rr:CN:MB region:CN:East_of_Thunder_Bay region:CPKC:1 region:CPKC:2 region:CPKC:3 region:CPKC:4 region:CN:US,2121,
UP,PHBO-##,Craig,leaving,North Yard,,All other traffic,catchall,2121,
UP,WCOG%-##,West Colton,leaving,Arden,,"Las Vegas, Apex, Henderson",id:1400 id:1492 id:2705 id:1402,1255,
UP,WCOG%-##,West Colton,leaving,Ogden,,"CO, WY, UT, ID, Loaded cars for Billings MT/Fairview MT/Dore ND, overflow Roseville, overflow Sparks, overflow Green River",st:CO st:WY not:RCPE st:UT st:ID catchall catchall catchall,1255,Loaded cars for Billings MT/Fairview MT/Dore ND
UP,WCOG%-##,West Colton,leaving,North Platte,MRVGR,Overflow MWCNP North Platte block,ref:MWCNP:North_Platte,1255,
UP,WCOG%-##,Las Vegas Arden yard,created at,Global 2 IM,ZSCG2,,id:1595 class:im,1400,
UP,WCOG%-##,Las Vegas Arden yard,created at,Pocatello,MOGPD,Southern ID,,1400,Southern ID
UP,WCOG%-##,Las Vegas Arden yard,created at,I-5 Corridor,MOGPD,Overflow MNPWC I-5 Corridor,ref:MNPWC:I-5_Corridor,1400,
UP,HOAS%-##,"Houston, with IM grouped by destination",leaving,Dupo IM,,"Dupo IM, Marion IM ->IDUMN, Global 4 ->IDUG4",id:1578 class:im id:1180 class:im id:2183,,
UP,HOAS%-##,"Houston, with IM grouped by destination",leaving,North Platte IM,ZDUNP,"Denver IM, Salt Lake City IM, Oakland IM, Seattle IM, Tacoma IM, 18th Street IM",id:1718 id:1769 id:1770 id:1800 id:1976 id:1977 id:1978 id:1979 id:1980 id:1981 id:2407 class:im id:1009 id:1325 id:2361 id:2362 id:3755 class:im id:3767 class:im id:1481 id:1538 id:1803 id:2008 class:im id:1502 id:1503 id:1554 id:1555 id:2626 id:2710 id:2711 id:2712 id:2714 id:3286 id:3287 id:3288 class:im id:1229 id:2046 class:im,,
UP,HOAS%-##,"Houston, with IM grouped by destination",leaving,ALS,,"St. Louis local cars, ALS, MER, IL, Janesville UP, Aderson UP, Evansville WI, Southern WSOR",id:1120 rr:ALS rr:MER st:IL id:2816 id:2821,,Aderson UP; Southern WSOR
UP,EGAS%-##,Eagle Pass,leaving,ALS,,"St. Louis local UP/BNSF/CSX/CN, ALS, MER, TRRA, Villa Grove, Dupo, DREI, Salem, Mt Vernon, Chicago, CPKC Region 1, NS Regions A1/A2/A3/C1, CSX Regions A/E",rr:ALS rr:MER rr:TRRA id:2811 id:1578 rr:DREI id:1892 id:3002 id:3003 id:3004 id:1055 id:1066 id:1072 id:1088 id:1092 id:1094 id:1098 id:1161 id:1222 id:1278 id:1279 id:1305 region:CPKC:1 region:NS:A1 region:NS:A2 region:NS:A3 region:NS:C1 region:CSX:A region:CSX:E,1608,St. Louis local
UP,NLPB%-##,North Little Rock,leaving,Pine Bluff,,"Pine Bluff, McGehee, Dierks Yard, Longview, Texarkana, overflow Englewood/Livonia, overflow MNLEW Reisor",id:1081 id:3340 id:2843 id:1044 id:2208 id:2733 id:2734 id:2735 id:3154 id:3645 id:3725 id:1729 catchall ref:MNLEW:Reisor,1920|2621|3424,Dierks Yard
UP,NLPB%-##,North Little Rock,leaving,NLR Ft Worth,MPBFW,"Dallas/Ft Worth, Arilington, Grand Prairie, Miller, DGNO, CPKC Dallas, Ennis, Hearne, Mesquite, CA, NM, AZ, El Paso, Amarillo, BNSF Dallas/Temple, San Antonio, Gardendale, Port Laredo",id:1795 id:1797 id:1846 id:1938 id:3748 id:1023 id:1847 id:1888 id:1904 id:3248 id:3249 id:3250 id:3251 id:3252 id:3532 id:3535 id:2755 id:1846 rr:DGNO rr:CPKC@1795 rr:CPKC@1797 rr:CPKC@1846 rr:CPKC@1938 rr:CPKC@3748 id:2037 id:2033 id:1845 st:CA st:NM st:AZ id:1779 id:1799 id:2099 id:1394 id:1443 id:1716 id:2632 id:2633 id:3126 id:3127 id:3128 id:3129 id:2239 id:2242 id:3118 id:3119 id:3432 id:2481 id:1285,1920|2621|3424,Arilington; BNSF Dallas/Temple
UP,OGPD%-##,Ogden,leaving,Pocatello,,"Pocatello, Conda, Aberdeen, Blackfoot, Collins, EIRR, American Falls, Don",id:1843 id:2779 id:2887 id:2885 id:2886 rr:EIRR id:3466 id:3465,1842|2168,
UP,OGPD%-##,Ogden,leaving,Hinkle,,"Eugene, Eastern OR, WA, CPKC Regions  4/5/6, STMA, Plummer ID",id:1024 id:1548 id:3919 id:3920 id:3921 st:WA region:CPKC:4 region:CPKC:5 region:CPKC:6 rr:STMA id:2199,1842|2168,Eastern OR
UP,OGPD%-##,Ogden,leaving,Albina,,"Portland, Salem, Albany, Vancouver WA, Seattle/Tacoma, TMBL, PNWR, AERC, OPR, CORP, LVSW, Kalama UP",id:1302 id:1866 id:1868 id:1877 id:2137 id:2138 id:2140 id:2141 id:2995 id:2996 id:3275 id:3276 id:1665 id:1820 id:1821 id:3846 id:3847 id:1823 id:1702 id:3056 id:1712 id:3059 id:1481 id:1538 id:1803 id:2008 id:1502 id:1503 id:1554 id:1555 id:2626 id:2710 id:2711 id:2712 id:2714 id:3286 id:3287 id:3288 rr:TMBL rr:PNWR rr:AERC rr:OPR rr:CORP rr:LVSW id:2617,1842|2168,
UP,OGPD%-##,Ogden,leaving,I-5 Corridor,MPDPT,"BNSF WA/ID/MT West of Billings, CN BC/AB/SK",rr:BNSF:WA/ID/MT rr:CN:BC/AB/SK,1842|2168,
UP,OGPD%-##,Pocatello,created at,Pocatello Hinkle,,"OR, WA",st:OR st:WA,1843,
UP,OGPD%-##,Pocatello,created at,CPKC,,CPKC Regions  3/4/5/6,region:CPKC:3 region:CPKC:4 region:CPKC:5 region:CPKC:6,1843,
UP,OGPD%-##,Pocatello,created at,Pocatello Albina,,"Portland, Salem, Albany, Vancouver WA, PNWR, AERC, OPR, CORP",id:1302 id:1866 id:1868 id:1877 id:2137 id:2138 id:2140 id:2141 id:2995 id:2996 id:3275 id:3276 id:1665 id:1820 id:1821 id:3846 id:3847 id:1823 id:1702 id:3056 id:1712 id:3059 rr:PNWR rr:AERC rr:OPR rr:CORP,1843,
UP,OGPD%-##,Pocatello,created at,Pocatello I-5 Corridor,MPDPT,I-5 Corridor block from MGRHK - do not add to this block,,1843,I-5 Corridor block from MGRHK - do not add to this block
UP,OGPD%-##,Hinkle,created at,The Dalles,,"The Dalles, Hood River, Arlington OR",id:1777 id:3161 id:2630,1895,
UP,OGPD%-##,Hinkle,created at,Tacoma IM,MPDFI,IM for Tacoma and Seattle,class:im,1895,Tacoma and Seattle
UP,HDHD-##,Kirby,leaving,Harwood,,Gonzales TXGN,,2239,Gonzales TXGN
UP,HDHD-##,Kirby,leaving,Halsted,LAK05,,id:2485,2239,
UP,HDHD-##,Gonzalez,leaving,East Yard,,All outbound traffic,,,
UP,NLNPB%-##,North Little Rock,leaving,Van Buren,,"Coffeyville, Pittsburg SKOL",id:2831 id:2832 rr:SKOL:KS,1920|2621|3424,
UP,NLNPB%-##,North Little Rock,leaving,18th Street,,"Kansas City, Kansas City interchange, St Joseph, Jefferson City",id:1059 id:1214 id:1218 id:1227 id:1301 id:1817 id:2011 id:2194 id:2195 id:1310 id:2109 id:1323,1920|2621|3424,
UP,NLNPB%-##,North Little Rock,leaving,Herington,,"Wichita, overflow AZ/NM/El Paso",id:2824 id:2825 id:2826 id:2829 catchall,1920|2621|3424,
UP,NLNPB%-##,North Little Rock,leaving,North Platte,,Overflow MNLNP North Platte,ref:MNLNP:North_Platte,1920|2621|3424,
UP,WTFW-##,Wichita,leaving,Fort Worth,,"TX, Westlake, Mossville",st:TX id:1563 id:1987 id:2358,2824|2825|2826|2829,Mossville
UP,WTFW-##,Wichita,leaving,San Antonio,,"San Antonio, Gardendale, Mexico Laredo UP, Mexico Eagle Pass UP, Port Laredo, Mexico Laredo UP",id:2239 id:2242 id:3118 id:3119 id:3432 id:2481 id:2482 id:2447 id:1285 id:2482,2824|2825|2826|2829,
UP,WTFW-##,Wichita,leaving,East Yard,,"San Antonio Kirby, Spruce 2 Calaveras, Gonzales, Halsted, San Antonio TMMTX",id:2239 id:2240 id:1160 id:2485 id:2242 id:3432,2824|2825|2826|2829,
UP,GBG3-##,Hammond Gibson,leaving,North Platte Autos,MNSNP/MPRNP/MCHNP,"UP autoracks for  CA, UT, NV, WA, OR, CO",class:auto st:UT st:NV st:WA st:OR st:CO,1863,UP autoracks for  CA
UP,GBG3-##,Hammond Gibson,leaving,Mira Loma Autos,IG2LC,Autoracks for Mira Loma,id:1406 class:auto,1863,
UP,PBEW%-##,Pine Bluff,leaving,Reisor,,Overflow MPBDI Reisor block,ref:MPBDI:Reisor,1081|3340,
UP,PBEW%-##,Pine Bluff,leaving,Reisor Autos,,Overflow MPBDI Reisor Autos block,ref:MPBDI:Reisor_Autos class:auto,1081|3340,
UP,PBEW%-##,Pine Bluff,leaving,Englewood,,"Houston Sinco, Houston Englewood, Houston Eureka, Houston Melendy, Houston Fairbanks, Houston Galena, Houston Deer Park, Spring, Westfield, Mexico Laredo BNSF/CPKC, Laredo CPKC, Kendleton, Longview BNSF, Longview Eastman BNSF, Mexico Eagle Pass BNSF, San Antonio, Gardendale, Halsted, Port Laredo, Tenaha BNSF",id:2322 id:1372 id:3784 id:1460 id:1372 id:1372 id:1878 id:3729 id:3351 id:2531 id:1375 id:2482 id:2483 id:2484 id:2050 id:2557 id:2733 id:2735 id:2446 id:2239 id:2242 id:3118 id:3119 id:3432 id:2481 id:2485 id:1285 id:2393,1081|3340,
UP,PBEW%-##,Pine Bluff,leaving,Galena Park,,Houston Galena Park,id:1878 id:3729,1081|3340,
UP,PBEW%-##,Pine Bluff,leaving,Westfield Autos,,Autoracks for Westfield,id:1375 class:auto,1081|3340,
UP,PBEW%-##,Reisor,created at,Settegast,,"PTRA, Houston Basin UP/BNSF/CPKC,  Houston Glass UP/BNSF/CPKC, Houston Tower 86, Houston Market St UP/BNSF/CPKC,  Houston Greens Bayou Pass, Channelview Smith Pass, Channelview Arco Ind Lead, Houston Old City [Booth], Houston Strang, Mexico Laredo Interchange CPKC, Laredo CPKC, Kendleton",rr:PTRA id:1374 id:3008 id:3009 id:3010 id:3011 id:3012 id:1383 id:1378 id:3017 id:3018 id:3013 id:3014 id:3015 id:1935 id:1982 id:3778 id:3779 id:2484 id:2050 id:2557,2398,
UP,CLPR%-##,Cedar Rapids,leaving,Sterling,,"Rochelle Global 3, Rochelle BNSF, West Chicago, St Charles, Belvidere",id:1760 id:2112 id:2028 id:2029 id:2451 id:2559 id:2558,1134|1753,
UP,CLPR%-##,Cedar Rapids,leaving,Proviso,,"CPKC Region 1, UP Chicago, Janesville UP/Anderson UP and adjacent WSOR, Evansville UP, Pleasant Prairie UP, Salem, Tuscola, DREI, GRW, IHB, CFE, CN Canada East of Thunder bay, US IL Eastward, NS Region B3",region:CPKC:1 rr:UP@1055 rr:UP@1066 rr:UP@1072 rr:UP@1088 rr:UP@1092 rr:UP@1094 id:2821 id:3296 id:1247 id:1892 id:1018 id:2810 rr:DREI rr:GRW rr:IHB rr:CFE region:CN:East_of_Thunder_Bay region:NS:B3,1134|1753,Janesville UP/Anderson UP and adjacent WSOR; US IL Eastward
UP,CLPR%-##,Global 3,added at,IHB,MPRNL,"IHB, CFE",rr:IHB rr:CFE,1760,
UP,CLPR%-##,Global 3,added at,CN Gary,YPRCN,"CN Canada East of Thunder bay, US IL Eastward",region:CN:East_of_Thunder_Bay,1760,US IL Eastward
UP,PRCL%-##,Proviso,leaving,Clinton,,"Decatur CN, Pekin CN, Rochelle Global 3 manifest, Rochelle BNSF",id:2462 id:2092 id:1760 id:2112,1595,
UP,PRCL%-##,Proviso,leaving,Peoria,,"IMRR, TZPR, TPW",rr:IMRR rr:TZPR rr:TPW,1595,
UP,PRCL%-##,Proviso,leaving,Marshalltown,,Overflow MPRNP Marshalltown,ref:MPRNP:Marshalltown,1595,
UP,FWSA%-##,Ft Worth,leaving,San Antonio,,"San Antonio, Port Laredo, Gardendale, Eagle Pass, Mexico Eagle Pass UP/BNSF, Mexico Eagle Pass BNSF, Overflow Mexico Laredo UP",id:2239 id:2242 id:3118 id:3119 id:3432 id:1285 id:2481 id:1608 id:2446 id:2447 id:2446 ref:Mexico:Laredo_UP,1023|1847|1888|1904|3248|3249,
UP,FWSA%-##,Ft Worth,leaving,East Yard,,"San Antonio Kirby, Spruce 2 Calaveras, TXGN, Halsted",id:2239 id:2240 rr:TXGN id:2485,1023|1847|1888|1904|3248|3249,
UP,MTMT-OLD-##,Marshalltown,leaving,Beverly,,"Cedar Rapids, CIC, overflow MNPCH Clinton/Elkhart/BRC",id:1134 id:1753 rr:CIC ref:MNPCH:Clinton/Elkhart/BRC,1287,
UP,MTMT-OLD-##,Marshalltown,leaving,Proviso,MCLPR,"IL, CPKC Region 1, CN IL+Eastern US/Canada East of Thunder Bay",st:IL region:CPKC:1 rr:CN:IL region:CN:Eastern_US region:CN:East_of_Thunder_Bay,1287,
UP,HOAS-##,"Houston, with IM grouped by destination",leaving,Dupo IM,,"Dupo IM, Marion IM ->IDUMN, Global 4 ->ZMQG4",id:1578 class:im id:1180 class:im id:2183,,
UP,HOAS-##,"Houston, with IM grouped by destination",leaving,North Platte IM,ZDUNP,"Denver IM, Salt Lake City IM, Oakland IM, Seattle IM, Tacoma IM",id:1718 id:1769 id:1770 id:1800 id:1976 id:1977 id:1978 id:1979 id:1980 id:1981 id:2407 class:im id:1009 id:1325 id:2361 id:2362 id:3755 class:im id:3767 class:im id:1481 id:1538 id:1803 id:2008 class:im id:1502 id:1503 id:1554 id:1555 id:2626 id:2710 id:2711 id:2712 id:2714 id:3286 id:3287 id:3288 class:im,,
