railroad,symbol,yard_id,yard,verb,block
NS,E51-##,1137,East Durham NS,pick up,Greensboro
NS,E51-##,1137,East Durham NS,pick up,Bellevue
NS,E51-##,1137,East Durham NS,pick up,Roanoke
NS,A42-##,3785,Greenbrier,pick up,Chattanooga Auto
NS,A43-##,3785,Greenbrier,set out,Huntsville Auto
NS,C07-##,1693,Clairton,pick up,Conway
NS,C07-##,2220,Port Perry,pick up,Conway
NS,C35-##,2220,Port Perry,set out,URR
NS,A04-##,3785,Greenbrier,pick up,Sheffield
NS,A04-##,3785,Greenbrier,pick up,Memphis UP
NS,A04-##,3785,Greenbrier,pick up,Memphis BNSF Auto
NS,A68-##,3839,Picayune,create,UP
NS,C35-##,3954,McKees Rocks,set out,POHC
NS,C35-##,3954,McKees Rocks,pick up,Conway
NS,C35-##,2220,Port Perry,set out,URR
NS,BH14-##,1515,Chicago Commercial Ave Yard,set out,SCIH
NS,BH14-##,1515,Chicago Commercial Ave Yard,set out,Commercial Ave
NS,BH19-##,1279,Chicago Hegewisch,set out,Hegewisch
NS,BH19-##,1279,Chicago Hegewisch,pick up,Calumet
NS,BH40-##,1279,Chicago Hegewisch,pick up,Westbound Autos except CN
NS,BH40-##,1279,Chicago Hegewisch,pick up,Set Off Hegewisch
NS,BH15-##,1515,Chicago Commercial Ave Yard,set out,Commercial Ave Classification
NS,BC36-##,1472,Chicago 47th Street Yard,set out,Croxton
NS,BC36-##,1472,Chicago 47th Street Yard,set out,Harrisburg
NS,BC36-##,1472,Chicago 47th Street Yard,set out,Morrisville IM
NS,NV03-##,1101,Chesapeake South Branch,set out,South Branch
NS,NV03-##,1101,Chesapeake South Branch,pick up,South Branch
NS,BC05-##,1472,Chicago 47th Street Yard,set out,Bethlehem
NS,BC05-##,1472,Chicago 47th Street Yard,set out,Croxton IM
NS,BC05-##,1998,Chicago 63rd Street Yard,set out,Pittsburg
NS,BC05-##,1472,Chicago 47th Street Yard,pick up,Ashland Ave
NS,BC27-##,1998,Chicago 63rd Street Yard,set out,Chicago 63rd IM
NS,BC27-##,3001,Hammond Colehour Yard,set out,IM
NS,BC27-##,3001,Hammond Colehour Yard,set out,Pick Up Chicago 47th IM
NS,BC36-##,1472,Chicago 47th Street Yard,pick up,Morrisville IM
NS,BC44-##,3001,Hammond Colehour Yard,pick up,Barstow IM
NS,BC44-##,3001,Hammond Colehour Yard,pick up,Corwith BNSF IM
NS,BC44-##,1614,Chicago Ashland Ave. Yard,set out,Barstow IM
NS,BH23-##,3001,Hammond Colehour Yard,set out,Cicero BNSF IM
NS,BH23-##,3001,Hammond Colehour Yard,pick up,CN IM
NS,BH08-##,1055,Chicago Calumet Yard,set out,East Point
NS,BH08-##,1055,Chicago Calumet Yard,set out,Georgetown
NS,BH08-##,1055,Chicago Calumet Yard,set out,Elkhart Autos
NS,BH08-##,2214,Chicago NS Burnham Yard,set out,IHB Auto
NS,BH24-##,1515,Chicago Commercial Ave Yard,set out,SCIH
NS,BH24-##,1515,Chicago Commercial Ave Yard,set out,Commercial Ave
NS,BH24-##,1515,Chicago Commercial Ave Yard,pick up,Calumet
NS,BH24-##,2922,Chicago Calumet River Industrial Track NS,pick up,Calumet
NS,DX26-##,1647,Bellevue Moorman Yard,pick up,Parkertown
NS,DX26-##,1647,Bellevue Moorman Yard,pick up,Sandusky
NS,DX26-##,1647,Bellevue Moorman Yard,pick up,Gypsum
NS,12R-##,2947,East Chester NS,pick up,Charlotte
NS,12R-##,2946,Rock Hill,set out,Rock Hill
NS,12R-##,2946,Rock Hill,pick up,Charlotte
NS,12R-##,1274,Charlotte NS,set out,Charlotte
NS,12R-##,1274,Charlotte NS,set out,Charlotte Intermodal
NS,12R-##,1274,Charlotte NS,pick up,Bellevue
NS,12R-##,1147,Linwood Spencer Yard,set out,Bellevue
NS,12R-##,1147,Linwood Spencer Yard,set out,Linwood
NS,12R-##,1147,Linwood Spencer Yard,pick up,Enola
NS,12R-##,1140,Greensboro Pomona Yard,set out,Greensboro
NS,12R-##,1140,Greensboro Pomona Yard,pick up,Lynchburg
NS,12R-##,1298,Lynchburg,set out,Lynchburg
NS,12R-##,1298,Lynchburg,pick up,Enola
NS,12R-##,1298,Lynchburg,pick up,Hagerstown
NS,12R-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,12R-##,1297,Hagerstown Vardo Yard,pick up,Enola
NS,12R-##,1297,Hagerstown Vardo Yard,pick up,Conway
NS,274-##,1525,Crewe,set out,Crewe
NS,274-##,1801,Virginia Inland Port,set out,VIP IM
NS,274-##,1476,Harrisburg,pick up,Enola
NS,275-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,275-##,1297,Hagerstown Vardo Yard,set out,Roanoke
NS,275-##,1297,Hagerstown Vardo Yard,pick up,Crewe
NS,275-##,1801,Virginia Inland Port,pick up,Suffolk APM
NS,275-##,1801,Virginia Inland Port,pick up,Norfolk International Terminals IM
NS,275-##,1298,Lynchburg,pick up,Crewe Manifest
NS,275-##,1525,Crewe,set out,Crewe
NS,275-##,1525,Crewe,set out,Pick Up Poe Auto
NS,275-##,2255,Petersburg Poe Auto Terminal,set out,Poe Auto
NS,243-##,2774,Columbia Andrews Yard,set out,Columbia Manifest
NS,242-##,2774,Columbia Andrews Yard,set out,Columbia
NS,242-##,2774,Columbia Andrews Yard,pick up,Charleston
NS,330-##,1057,Jacksonville Simpson Yard,set out,IM
NS,330-##,1057,Jacksonville Simpson Yard,set out,Autos
NS,330-##,1057,Jacksonville Simpson Yard,set out,Pick Up Macon
NS,15R-##,1274,Charlotte NS,pick up,Rock Hill
NS,15R-##,1274,Charlotte NS,pick up,Columbia
NS,15R-##,1274,Charlotte NS,pick up,Charleston
NS,15R-##,2946,Rock Hill,set out,Rock Hill
NS,15R-##,2947,East Chester NS,set out,Lancaster
NS,15R-##,2947,East Chester NS,set out,Chester
NS,288-##,1914,Sheffield,pick up,Knoxville
NS,288-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,288-##,1385,Rutherford Yard,set out,Intermodal Except Bethlehem
NS,288-##,1385,Rutherford Yard,set out,Pick Up Bethlehem Intermodal
NS,335-##,1132,Georgetown Delaplain Yard,pick up,Louisville Manifest
NS,335-##,1268,Shelbyville,pick up,UP Auto
NS,335-##,1462,Louisville Buechel,set out,Louisville Intermodal
NS,335-##,1462,Louisville Buechel,set out,Atlanta Intermodal
NS,336-##,1462,Louisville Buechel IM Terminal,pick up,Colehour IM
NS,336-##,1132,Georgetown Delaplain Yard,set out,Conway
NS,336-##,1132,Georgetown Delaplain Yard,set out,Detroit
NS,336-##,1132,Georgetown Delaplain Yard,set out,Georgetown
NS,336-##,1132,Georgetown Delaplain Yard,pick up,Colehour IM
NS,336-##,1132,Georgetown Delaplain Yard,pick up,Cincinnati
NS,29A-##,1056,Danville,pick up,Charleston IM
NS,29A-##,1244,Austell,set out,Austell IM
NS,29A-##,1244,Austell,pick up,Jacksonville
NS,29A-##,1244,Austell,pick up,FEC Bowden
NS,29A-##,1244,Austell,pick up,New Orleans IM
NS,346-##,2348,McCalla,set out,Atlanta IM
NS,131-##,1680,Meridian NS Yard,set out,Meridian
NS,131-##,1680,Meridian NS Yard,pick up,New Orleans
NS,131-##,1680,Meridian NS Yard,pick up,New Orleans CN
NS,286-##,1914,Sheffield,pick up,GA
NS,286-##,1914,Sheffield,pick up,FL autos
NS,286-##,1914,Sheffield,pick up,Atlanta
NS,286-##,1914,Sheffield,pick up,Macon Manifest
NS,286-##,2113,Decatur Old Yard,set out,Huntsville
NS,286-##,2113,Decatur Old Yard,pick up,Savannah
NS,286-##,2113,Decatur Old Yard,pick up,Charleston IM
NS,245-##,1806,Birmingham Norris Yard,set out,Birmingham
NS,177-##,2048,Cincinnati Gest St. Yard,set out,Louisville IM
NS,177-##,2048,Cincinnati Gest St. Yard,set out,Pick Up Chattanooga Manifest
NS,177-##,2048,Cincinnati Gest St. Yard,set out,Georgetown
NS,177-##,2048,Cincinnati Gest St. Yard,set out,Charleston IM
NS,177-##,1132,Georgetown Delaplain Yard,set out,Georgetown
NS,177-##,1056,Danville,set out,Charleston IM
NS,224-##,1244,Austell,pick up,Voltz
NS,224-##,1244,Austell,pick up,St Louis
NS,224-##,1244,Austell,pick up,Louisville IM
NS,224-##,1026,Louisville Youngtown Yard,pick up,St Louis
NS,224-##,1026,Louisville Youngtown Yard,pick up,Voltz Intermodal
NS,224-##,1026,Louisville Youngtown Yard,pick up,Pick Up St Louis Freight
NS,224-##,1277,St. Louis Luther Yard,set out,St Louis Freight
NS,224-##,1277,St. Louis Luther Yard,set out,Intermodal
NS,224-##,1277,St. Louis Luther Yard,pick up,Kansas City Freight
NS,196-##,1455,Cincinnati Queensgate Yard,set out,Cincinnati Manifest
NS,196-##,1455,Cincinnati Queensgate Yard,set out,IM
NS,196-##,1455,Cincinnati Queensgate Yard,set out,Decatur
NS,196-##,1455,Cincinnati Queensgate Yard,pick up,Elkhart
NS,196-##,1455,Cincinnati Queensgate Yard,pick up,Fort Wayne
NS,245-##,1806,Birmingham Norris Yard,set out,Birmingham
NS,288-##,1914,Sheffield,pick up,Knoxville
NS,288-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,288-##,1385,Rutherford Yard,set out,Intermodal Except Bethlehem
NS,288-##,1385,Rutherford Yard,set out,Pick Up Bethlehem
NS,288-##,1385,Rutherford Yard,set out,Croxton
NS,308-##,1277,St. Louis Luther Yard,set out,St Louis
NS,308-##,1277,St. Louis Luther Yard,set out,St Louis TRRA
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,Atlanta
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,Charleston IM
NS,29A-##,1244,Austell,set out,Austell IM
NS,29A-##,1244,Austell,pick up,Jacksonville
NS,29A-##,1244,Austell,pick up,FEC Bowden
NS,29A-##,1244,Austell,pick up,New Orleans IM
NS,288-##,1914,Sheffield,pick up,Knoxville
NS,288-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,288-##,1385,Rutherford Yard,set out,Intermodal Except Croxton
NS,288-##,1385,Rutherford Yard,set out,Pick Up  Croxton
NS,288-##,1914,Sheffield,pick up,Knoxville
NS,288-##,2904,Knoxville Sevier Yard,set out,Knoxville
NS,339-##,2348,McCalla,pick up,CPKC Shreveport IM
NS,370-##,1042,Rome Forrestville Yard,pick up,Chattanooga
NS,224-##,1244,Austell,pick up,Voltz
NS,224-##,1244,Austell,pick up,St Louis
NS,224-##,1244,Austell,pick up,Louisville IM
NS,224-##,1026,Louisville Youngtown Yard,pick up,St Louis
NS,224-##,1026,Louisville Youngtown Yard,pick up,Voltz Intermodal
NS,224-##,1026,Louisville Youngtown Yard,pick up,Pick Up St Louis Freight
NS,224-##,1277,St. Louis Luther Yard,set out,St Louis Freight
NS,224-##,1277,St. Louis Luther Yard,set out,Intermodal
NS,224-##,1277,St. Louis Luther Yard,pick up,Kansas City Freight
NS,243-##,2774,Columbia Andrews Yard,set out,Columbia Manifest
NS,12R-##,2947,East Chester NS,pick up,Charlotte
NS,12R-##,2946,Rock Hill,set out,Rock Hill
NS,12R-##,2946,Rock Hill,pick up,Charlotte
NS,12R-##,1274,Charlotte NS,set out,Charlotte
NS,12R-##,1274,Charlotte NS,set out,Charlotte Intermodal
NS,12R-##,1274,Charlotte NS,pick up,Bellevue
NS,12R-##,1147,Linwood Spencer Yard,set out,Bellevue
NS,12R-##,1147,Linwood Spencer Yard,set out,Linwood
NS,12R-##,1147,Linwood Spencer Yard,pick up,Enola
NS,12R-##,1140,Greensboro Pomona Yard,set out,Greensboro
NS,12R-##,1140,Greensboro Pomona Yard,pick up,Lynchburg
NS,12R-##,1298,Lynchburg,set out,Lynchburg
NS,12R-##,1298,Lynchburg,pick up,Enola
NS,12R-##,1298,Lynchburg,pick up,Hagerstown
NS,12R-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,12R-##,1297,Hagerstown Vardo Yard,pick up,Enola
NS,12R-##,1297,Hagerstown Vardo Yard,pick up,Conway
NS,275-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,275-##,1297,Hagerstown Vardo Yard,set out,Roanoke
NS,275-##,1297,Hagerstown Vardo Yard,pick up,Crewe
NS,275-##,1801,Virginia Inland Port,pick up,Suffolk APM
NS,275-##,1801,Virginia Inland Port,pick up,Norfolk International Terminals IM
NS,275-##,1298,Lynchburg,pick up,Crewe Manifest
NS,275-##,1525,Crewe,set out,Crewe
NS,275-##,1525,Crewe,set out,Pick Up Poe Auto
NS,275-##,2255,Petersburg Poe Auto Terminal,set out,Poe Auto
NS,231-##,3498,King of Prussia Abrams Yard,set out,Conway
NS,231-##,3498,King of Prussia Abrams Yard,set out,Enola
NS,231-##,1385,Rutherford Yard,set out,Rossville
NS,231-##,1385,Rutherford Yard,set out,Voltz IM
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Louisville Buechel
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Pick Up Colehour IM
NS,32C-##,1132,Georgetown Delaplain Yard,set out,Detroit
NS,32C-##,1132,Georgetown Delaplain Yard,set out,Georgetown
NS,32C-##,1132,Georgetown Delaplain Yard,pick up,Colehour IM
NS,32C-##,1132,Georgetown Delaplain Yard,pick up,Cincinnati
NS,239-##,1453,Columbus Watkins Yard,pick up,Cincinnati
NS,339-##,2348,McCalla,pick up,CPKC Shreveport IM
NS,321-##,1912,Macon Brosnan Yard,set out,Macon
NS,270-##,1453,Columbus Watkins Yard,set out,Columbus
NS,270-##,1453,Columbus Watkins Yard,set out,Bellevue
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Elizabeth Marine
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Pick Up Suffolk
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Norfolk
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Norfolk International IM
NS,274-##,1525,Crewe,set out,Crewe
NS,274-##,1525,Crewe,pick up,Enola Manifest
NS,274-##,1525,Crewe,pick up,Virginia Inland Port IM
NS,274-##,1801,Virginia Inland Port,set out,VIP IM
NS,274-##,1476,Harrisburg,pick up,Enola
NS,275-##,1297,Hagerstown Vardo Yard,set out,Hagerstown
NS,275-##,1297,Hagerstown Vardo Yard,set out,Roanoke
NS,275-##,1297,Hagerstown Vardo Yard,pick up,Crewe
NS,275-##,1801,Virginia Inland Port,pick up,Suffolk APM
NS,275-##,1801,Virginia Inland Port,pick up,Norfolk International Terminals IM
NS,275-##,1298,Lynchburg,pick up,Crewe Manifest
NS,275-##,1525,Crewe,set out,Crewe Manifest
NS,275-##,1525,Crewe,set out,Suffolk APM IM
NS,275-##,1525,Crewe,pick up,Poe Auto
NS,275-##,2255,Petersburg Poe Auto Terminal,set out,Poe Auto
NS,270-##,1453,Columbus Watkins Yard,set out,Columbus
NS,270-##,1453,Columbus Watkins Yard,set out,Bellevue
NS,270-##,1453,Columbus Watkins Yard,pick up,Portsmouth
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Elizabeth Marine
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Pick Up Suffolk
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Norfolk
NS,270-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Norfolk International IM
NS,270-##,1386,Portsmouth,set out,Portsmouth
NS,231-##,3498,King of Prussia Abrams Yard,set out,Conway
NS,231-##,3498,King of Prussia Abrams Yard,set out,Pick Up Enola
NS,231-##,1385,Rutherford Yard,set out,Rossville
NS,231-##,1385,Rutherford Yard,set out,Voltz IM
NS,270-##,1453,Columbus Watkins Yard,set out,Columbus
NS,270-##,1453,Columbus Watkins Yard,set out,Bellevue
NS,270-##,1453,Columbus Watkins Yard,pick up,Portsmouth
NS,270-##,1386,Portsmouth,set out,Portsmouth
NS,138-##,1453,Columbus Watkins Yard,set out,Columbus
NS,138-##,1453,Columbus Watkins Yard,set out,Bellevue
NS,138-##,1453,Columbus Watkins Yard,pick up,Portsmouth
NS,138-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Intermodal
NS,139-##,2433,Columbus Rickenbacker Intermodal Terminal,pick up,Jacksonville
NS,139-##,2433,Columbus Rickenbacker Intermodal Terminal,pick up,Sharonville IM
NS,139-##,1453,Columbus Watkins Yard,set out,Columbus
NS,139-##,1453,Columbus Watkins Yard,pick up,Sharonville
NS,139-##,1453,Columbus Watkins Yard,pick up,Chattanooga
NS,274-##,1525,Crewe,set out,Crewe
NS,274-##,1525,Crewe,pick up,Enola Manifest
NS,274-##,1525,Crewe,pick up,Virginia Inland Port IM
NS,274-##,1525,Crewe,pick up,Cleveland IM
NS,274-##,1801,Virginia Inland Port,set out,VIP IM
NS,274-##,1476,Harrisburg,pick up,Enola
NS,274-##,1476,Harrisburg,set out,Harrisburg
NS,274-##,1476,Harrisburg,set out,Cleveland IM
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Louisville Buechel
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Pick Up Georgetown IM
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Cincinnati IM
NS,32C-##,1462,Louisville Buechel IM Terminal,set out,Colehour IM
NS,32C-##,1132,Georgetown Delaplain Yard,set out,Detroit
NS,32C-##,1132,Georgetown Delaplain Yard,set out,Georgetown Autos
NS,32C-##,1132,Georgetown Delaplain Yard,set out,IM
NS,32C-##,1132,Georgetown Delaplain Yard,pick up,Cincinnati Manifest
NS,32C-##,1132,Georgetown Delaplain Yard,pick up,Colehour IM
NS,242-##,1965,Greer,set out,Greer IM
NS,242-##,1965,Greer,set out,Autos
NS,242-##,2774,Columbia Andrews Yard,set out,Columbia
NS,242-##,2774,Columbia Andrews Yard,pick up,Charleston
NS,286-##,1914,Sheffield,pick up,Atlanta IM
NS,286-##,1914,Sheffield,pick up,Huntsville Autos
NS,286-##,1914,Sheffield,pick up,Macon
NS,286-##,2113,Decatur Old Yard,set out,Huntsville
NS,286-##,2113,Decatur Old Yard,pick up,Savannah
NS,286-##,2113,Decatur Old Yard,pick up,Charleston IM
NS,274-##,1525,Crewe,set out,Crewe
NS,274-##,1525,Crewe,set out,CWRY
NS,274-##,1525,Crewe,pick up,Corwith BNSF IM
NS,274-##,1525,Crewe,pick up,Harrisburg IM
NS,274-##,1525,Crewe,pick up,Virginia Inland Port IM
NS,274-##,1525,Crewe,pick up,Enola Manifest
NS,274-##,1525,Crewe,pick up,Elizabeth Marine IM
NS,274-##,1801,Virginia Inland Port,set out,VIP IM
NS,274-##,1476,Harrisburg,set out,Intermodal
NS,274-##,1476,Harrisburg,pick up,Enola
NS,275-##,1476,Harrisburg,pick up,Suffolk APM
NS,275-##,1476,Harrisburg,pick up,Portlock
NS,275-##,1476,Harrisburg,pick up,Norfolk Inland IM
NS,275-##,1297,Hagerstown Vardo Yard,pick up,Crewe
NS,275-##,1801,Virginia Inland Port,pick up,Suffolk APM
NS,275-##,1801,Virginia Inland Port,pick up,Norfolk International Terminals IM
NS,275-##,1298,Lynchburg,pick up,Crewe Manifest
NS,275-##,1525,Crewe,set out,Crewe Manifest
NS,275-##,1525,Crewe,set out,Suffolk APM IM
NS,275-##,1525,Crewe,pick up,Portlock
NS,243-##,1965,Greer,pick up,Atlanta Manifest
NS,340-##,2348,McCalla,pick up,Birmingham
NS,138-##,1453,Columbus Watkins Yard,set out,Columbus
NS,138-##,1453,Columbus Watkins Yard,set out,Bellevue
NS,138-##,1453,Columbus Watkins Yard,pick up,Portsmouth
NS,138-##,2433,Columbus Rickenbacker Intermodal Terminal,set out,Intermodal
NS,139-##,2433,Columbus Rickenbacker Intermodal Terminal,pick up,Jacksonville
NS,139-##,2433,Columbus Rickenbacker Intermodal Terminal,pick up,Appliance Park
NS,139-##,2433,Columbus Rickenbacker Intermodal Terminal,pick up,Sharonville IM
NS,139-##,1453,Columbus Watkins Yard,set out,Columbus
NS,139-##,1453,Columbus Watkins Yard,pick up,Sharonville
NS,340-##,2348,McCalla,pick up,Birmingham Manifest
NS,340-##,2348,McCalla,pick up,Birmingham Autos
NS,340-##,2348,McCalla,pick up,Croxton Auto
NS,219-##,1276,Wentzville,pick up,St Louis
NS,219-##,1277,St. Louis Luther Yard,pick up,Jacksonville IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Atlanta IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Austell IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Suffolk IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Norfolk IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Set Off St Louis
NS,219-##,1026,Louisville Youngtown Yard,set out,Suffolk
NS,219-##,1026,Louisville Youngtown Yard,set out,Norfolk IM
NS,219-##,1462,Louisville Buechel,pick up,Atlanta IM
NS,219-##,1268,Shelbyville,pick up,East Point
NS,219-##,1268,Shelbyville,pick up,FEC
NS,219-##,1268,Shelbyville,pick up,Jacksonville
NS,219-##,1268,Shelbyville,pick up,and Westlake Auto
NS,278-##,1462,Louisville Buechel IM Terminal,pick up,Suffolk APM
NS,278-##,1462,Louisville Buechel IM Terminal,pick up,Norfolk International Terminals IM
NS,278-##,1268,Shelbyville,pick up,Poe Auto
NS,278-##,2904,Knoxville Sevier Yard,pick up,Norfolk International Terminals
NS,278-##,2904,Knoxville Sevier Yard,pick up,Suffolk APM IM
NS,278-##,2255,Petersburg Poe Auto Terminal,set out,Poe Auto
NS,265-##,1099,Binghamton NS,pick up,Chicago 63rd IM
NS,29P-##,1454,Toledo Airline Yard,set out,Detroit Oakwood
NS,29P-##,1454,Toledo Airline Yard,set out,Toledo Empty Autos
NS,29P-##,1454,Toledo Airline Yard,set out,Pick Up 63rd Street IM
NS,219-##,1026,Louisville Youngtown Yard,set out,Suffolk
NS,219-##,1026,Louisville Youngtown Yard,set out,Norfolk IM
NS,219-##,1462,Louisville Buechel,pick up,Atlanta IM
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,Atlanta
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,Charleston IM
NS,29A-##,1244,Austell,set out,Austell IM
NS,29A-##,1244,Austell,pick up,Jacksonville
NS,29A-##,1244,Austell,pick up,FEC Bowden
NS,29A-##,1244,Austell,pick up,New Orleans IM
NS,219-##,1026,Louisville Youngtown Yard,set out,Suffolk
NS,219-##,1026,Louisville Youngtown Yard,set out,Norfolk IM
NS,219-##,1462,Louisville Buechel,pick up,Atlanta IM
NS,230-##,3498,King of Prussia Abrams Yard,pick up,Morrisville
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,Atlanta
NS,29A-##,2048,Cincinnati Gest St. Yard,pick up,FEC IM
NS,29A-##,1244,Austell,set out,Austell IM
NS,29A-##,1244,Austell,pick up,Jacksonville
NS,29A-##,1244,Austell,pick up,FEC Bowden
NS,29A-##,1244,Austell,pick up,New Orleans IM
NS,278-##,1462,Louisville Buechel IM Terminal,pick up,Suffolk APM
NS,278-##,1462,Louisville Buechel IM Terminal,pick up,Norfolk International Terminals IM
NS,278-##,1268,Shelbyville,pick up,Poe Auto
NS,278-##,2904,Knoxville Sevier Yard,pick up,Norfolk International Terminals
NS,278-##,2904,Knoxville Sevier Yard,pick up,Suffolk APM IM
NS,278-##,1525,Crewe,set out,Suffolk APM IM
NS,278-##,2255,Petersburg Poe Auto Terminal,set out,Poe Auto
NS,219-##,1205,Voltz,pick up,Jacksonville
NS,219-##,1205,Voltz,pick up,Atlanta
NS,219-##,1205,Voltz,pick up,Austell IM
NS,219-##,1277,St. Louis Luther Yard,pick up,Jacksonville
NS,219-##,1277,St. Louis Luther Yard,pick up,Atlanta
NS,219-##,1277,St. Louis Luther Yard,pick up,Austell IM
NS,219-##,1462,Louisville Buechel,pick up,Atlanta IM
NS,219-##,1268,Shelbyville,set out,APM Suffolk
